add_remove_every_n_epoch,proto_split_density_threshold,proto_remove_density_threshold,repulsion_loss_margin,seed,device,cov_value,PINAW_value
50,0.002,0.0001,0.002,3,cuda:1,0.96117,1.24428
50,0.002,0.0001,0.002,3,cuda:1,0.58252,0.47966
50,0.002,0.0001,0.002,3,cuda:1,0.12621,0.06540
50,0.002,0.0001,0.002,7,cuda:1,0.85437,1.08657
50,0.002,0.0001,0.002,7,cuda:1,0.49515,0.38836
50,0.002,0.0001,0.002,7,cuda:1,0.06796,0.06203
50,0.002,0.0001,0.002,8,cuda:2,0.94175,1.38642
50,0.002,0.0001,0.002,8,cuda:2,0.57282,0.51386
50,0.002,0.0001,0.002,8,cuda:2,0.11650,0.06827
50,0.002,0.0001,0.002,9,cuda:3,0.95146,1.41731
50,0.002,0.0001,0.002,9,cuda:3,0.60194,0.52240
50,0.002,0.0001,0.002,9,cuda:3,0.08738,0.04707
50,0.002,0.0001,0.001,0,cuda:0,0.94175,1.17230
50,0.002,0.0001,0.001,0,cuda:0,0.61165,0.39065
50,0.002,0.0001,0.001,0,cuda:0,0.09709,0.05119
50,0.002,0.0001,0.001,1,cuda:1,0.90291,1.24463
50,0.002,0.0001,0.001,1,cuda:1,0.54369,0.44022
50,0.002,0.0001,0.001,1,cuda:1,0.06796,0.06770
50,0.002,0.0001,0.001,2,cuda:2,0.91262,1.10958
50,0.002,0.0001,0.001,2,cuda:2,0.52427,0.40145
50,0.002,0.0001,0.001,2,cuda:2,0.13592,0.05793
50,0.002,0.0001,0.001,4,cuda:0,0.90291,1.18029
50,0.002,0.0001,0.001,4,cuda:0,0.51456,0.33318
50,0.002,0.0001,0.001,4,cuda:0,0.06796,0.03506
50,0.002,0.0001,0.001,3,cuda:3,0.96117,1.33789
50,0.002,0.0001,0.001,3,cuda:3,0.46602,0.37177
50,0.002,0.0001,0.001,3,cuda:3,0.08738,0.04604
50,0.002,0.0001,0.001,5,cuda:1,0.91262,1.18328
50,0.002,0.0001,0.001,5,cuda:1,0.42718,0.32837
50,0.002,0.0001,0.001,5,cuda:1,0.09709,0.04814
50,0.002,0.0001,0.001,6,cuda:2,0.99029,1.57189
50,0.002,0.0001,0.001,6,cuda:2,0.56311,0.39702
50,0.002,0.0001,0.001,6,cuda:2,0.24272,0.08050
50,0.002,0.0001,0.001,7,cuda:3,0.80583,0.94992
50,0.002,0.0001,0.001,7,cuda:3,0.49515,0.37830
50,0.002,0.0001,0.001,7,cuda:3,0.08738,0.04839
50,0.002,0.0001,0.001,8,cuda:0,0.92233,1.13444
50,0.002,0.0001,0.001,8,cuda:0,0.53398,0.41521
50,0.002,0.0001,0.001,8,cuda:0,0.17476,0.06435
50,0.002,0.0001,0.001,9,cuda:1,0.96117,1.36717
50,0.002,0.0001,0.001,9,cuda:1,0.55340,0.42028
50,0.002,0.0001,0.001,9,cuda:1,0.03883,0.03143
50,0.002,0.0001,0.0001,0,cuda:2,0.93204,1.23676
50,0.002,0.0001,0.0001,0,cuda:2,0.68932,0.49388
50,0.002,0.0001,0.0001,0,cuda:2,0.15534,0.05049
50,0.002,0.0001,0.0001,1,cuda:3,0.89320,1.25099
50,0.002,0.0001,0.0001,1,cuda:3,0.62136,0.44447
50,0.002,0.0001,0.0001,1,cuda:3,0.08738,0.05112
50,0.002,0.0001,0.0001,2,cuda:0,0.91262,1.17491
50,0.002,0.0001,0.0001,2,cuda:0,0.52427,0.33637
50,0.002,0.0001,0.0001,2,cuda:0,0.06796,0.02887
50,0.002,0.0001,0.0001,3,cuda:1,0.96117,1.32553
50,0.002,0.0001,0.0001,3,cuda:1,0.44660,0.37326
50,0.002,0.0001,0.0001,3,cuda:1,0.08738,0.04109
50,0.002,0.0001,0.0001,4,cuda:2,0.93204,1.25547
50,0.002,0.0001,0.0001,4,cuda:2,0.46602,0.34063
50,0.002,0.0001,0.0001,4,cuda:2,0.17476,0.06355
50,0.002,0.0001,0.0001,5,cuda:3,0.91262,1.06950
50,0.002,0.0001,0.0001,5,cuda:3,0.55340,0.37790
50,0.002,0.0001,0.0001,5,cuda:3,0.13592,0.05177
50,0.002,0.0001,0.0001,6,cuda:0,0.96117,1.35849
50,0.002,0.0001,0.0001,6,cuda:0,0.58252,0.37336
50,0.002,0.0001,0.0001,6,cuda:0,0.10680,0.03696
50,0.002,0.0001,0.0001,7,cuda:1,0.89320,1.13685
50,0.002,0.0001,0.0001,7,cuda:1,0.52427,0.34817
50,0.002,0.0001,0.0001,7,cuda:1,0.16505,0.06019
50,0.002,0.0001,0.0001,8,cuda:2,0.91262,1.26890
50,0.002,0.0001,0.0001,8,cuda:2,0.58252,0.39002
50,0.002,0.0001,0.0001,8,cuda:2,0.14563,0.05707
50,0.002,0.0001,0.0001,9,cuda:3,0.93204,1.32619
50,0.002,0.0001,0.0001,9,cuda:3,0.50485,0.46138
50,0.002,0.0001,0.0001,9,cuda:3,0.13592,0.07524
50,0.002,0.0002,0.01,0,cuda:0,0.95146,1.65566
50,0.002,0.0002,0.01,0,cuda:0,0.67961,0.52235
50,0.002,0.0002,0.01,0,cuda:0,0.15534,0.08110
50,0.002,0.0002,0.01,1,cuda:1,0.90291,1.33072
50,0.002,0.0002,0.01,1,cuda:1,0.60194,0.48634
50,0.002,0.0002,0.01,1,cuda:1,0.17476,0.12252
50,0.002,0.0002,0.01,2,cuda:2,0.92233,1.12963
50,0.002,0.0002,0.01,2,cuda:2,0.54369,0.45994
50,0.002,0.0002,0.01,2,cuda:2,0.11650,0.07513
50,0.002,0.0002,0.01,3,cuda:3,0.98058,1.29149
50,0.002,0.0002,0.01,3,cuda:3,0.62136,0.48504
50,0.002,0.0002,0.01,3,cuda:3,0.12621,0.07283
50,0.002,0.0002,0.01,4,cuda:0,0.93204,1.26278
50,0.002,0.0002,0.01,4,cuda:0,0.41748,0.38660
50,0.002,0.0002,0.01,4,cuda:0,0.06796,0.03521
50,0.002,0.0002,0.01,5,cuda:1,0.76699,0.96586
50,0.002,0.0002,0.01,5,cuda:1,0.61165,0.44305
50,0.002,0.0002,0.01,5,cuda:1,0.10680,0.07612
50,0.002,0.0002,0.01,6,cuda:2,0.99029,1.51159
50,0.002,0.0002,0.01,6,cuda:2,0.66019,0.62781
50,0.002,0.0002,0.01,6,cuda:2,0.15534,0.06247
50,0.002,0.0002,0.01,7,cuda:3,0.90291,1.09380
50,0.002,0.0002,0.01,7,cuda:3,0.45631,0.36784
50,0.002,0.0002,0.01,7,cuda:3,0.08738,0.06142
50,0.002,0.0002,0.01,8,cuda:0,0.93204,1.25158
50,0.002,0.0002,0.01,8,cuda:0,0.54369,0.46443
50,0.002,0.0002,0.01,8,cuda:0,0.11650,0.04457
50,0.002,0.0002,0.01,9,cuda:1,0.93204,1.25587
50,0.002,0.0002,0.01,9,cuda:1,0.62136,0.50419
50,0.002,0.0002,0.01,9,cuda:1,0.16505,0.07260
50,0.002,0.0002,0.002,0,cuda:2,0.95146,1.33537
50,0.002,0.0002,0.002,0,cuda:2,0.69903,0.54849
50,0.002,0.0002,0.002,0,cuda:2,0.16505,0.08488
50,0.002,0.0002,0.002,1,cuda:3,0.93204,1.27337
50,0.002,0.0002,0.002,1,cuda:3,0.59223,0.47019
50,0.002,0.0002,0.002,1,cuda:3,0.08738,0.06983
50,0.002,0.0002,0.002,4,cuda:2,0.90291,1.24761
50,0.002,0.0002,0.002,4,cuda:2,0.35922,0.27242
50,0.002,0.0002,0.002,4,cuda:2,0.04854,0.03051
50,0.002,0.0002,0.002,3,cuda:1,0.96117,1.39581
50,0.002,0.0002,0.002,3,cuda:1,0.54369,0.53176
50,0.002,0.0002,0.002,3,cuda:1,0.14563,0.07650
50,0.002,0.0002,0.002,2,cuda:0,0.93204,1.21675
50,0.002,0.0002,0.002,2,cuda:0,0.57282,0.34878
50,0.002,0.0002,0.002,2,cuda:0,0.15534,0.06012
50,0.002,0.0002,0.002,5,cuda:3,0.86408,1.08863
50,0.002,0.0002,0.002,5,cuda:3,0.41748,0.33847
50,0.002,0.0002,0.002,5,cuda:3,0.12621,0.06254
50,0.002,0.0002,0.002,6,cuda:0,0.98058,1.39929
50,0.002,0.0002,0.002,6,cuda:0,0.52427,0.43035
50,0.002,0.0002,0.002,6,cuda:0,0.23301,0.11441
50,0.002,0.0002,0.002,7,cuda:1,0.87379,1.14314
50,0.002,0.0002,0.002,7,cuda:1,0.45631,0.33760
50,0.002,0.0002,0.002,7,cuda:1,0.12621,0.05578
50,0.002,0.0002,0.002,8,cuda:2,0.96117,1.27701
50,0.002,0.0002,0.002,8,cuda:2,0.66019,0.54374
50,0.002,0.0002,0.002,8,cuda:2,0.24272,0.08941
50,0.002,0.0002,0.002,9,cuda:3,0.96117,1.41984
50,0.002,0.0002,0.002,9,cuda:3,0.64078,0.50816
50,0.002,0.0002,0.002,9,cuda:3,0.11650,0.05641
50,0.002,0.0002,0.001,0,cuda:0,0.91262,1.18315
50,0.002,0.0002,0.001,0,cuda:0,0.59223,0.51078
50,0.002,0.0002,0.001,0,cuda:0,0.08738,0.06396
50,0.002,0.0002,0.001,1,cuda:1,0.94175,1.39391
50,0.002,0.0002,0.001,1,cuda:1,0.50485,0.41897
50,0.002,0.0002,0.001,1,cuda:1,0.13592,0.08290
50,0.002,0.0002,0.001,2,cuda:2,0.92233,1.19643
50,0.002,0.0002,0.001,2,cuda:2,0.56311,0.46928
50,0.002,0.0002,0.001,2,cuda:2,0.09709,0.06889
50,0.002,0.0002,0.001,3,cuda:3,0.95146,1.23735
50,0.002,0.0002,0.001,3,cuda:3,0.61165,0.48322
50,0.002,0.0002,0.001,3,cuda:3,0.08738,0.04080
50,0.002,0.0002,0.001,4,cuda:0,0.90291,1.20105
50,0.002,0.0002,0.001,4,cuda:0,0.49515,0.35782
50,0.002,0.0002,0.001,4,cuda:0,0.18447,0.07659
50,0.002,0.0002,0.001,5,cuda:1,0.84466,1.07851
50,0.002,0.0002,0.001,5,cuda:1,0.48544,0.42291
50,0.002,0.0002,0.001,5,cuda:1,0.14563,0.07140
50,0.002,0.0002,0.001,6,cuda:2,0.97087,1.49238
50,0.002,0.0002,0.001,6,cuda:2,0.53398,0.40580
50,0.002,0.0002,0.001,6,cuda:2,0.20388,0.04707
50,0.002,0.0002,0.001,7,cuda:3,0.83495,1.10632
50,0.002,0.0002,0.001,7,cuda:3,0.46602,0.33920
50,0.002,0.0002,0.001,7,cuda:3,0.11650,0.05166
50,0.002,0.0002,0.001,8,cuda:0,0.93204,1.20018
50,0.002,0.0002,0.001,8,cuda:0,0.60194,0.47216
50,0.002,0.0002,0.001,8,cuda:0,0.11650,0.05700
50,0.002,0.0002,0.001,9,cuda:1,0.95146,1.33150
50,0.002,0.0002,0.001,9,cuda:1,0.49515,0.42857
50,0.002,0.0002,0.001,9,cuda:1,0.15534,0.07354
50,0.002,0.0002,0.0001,0,cuda:2,0.92233,1.18064
50,0.002,0.0002,0.0001,0,cuda:2,0.58252,0.38006
50,0.002,0.0002,0.0001,0,cuda:2,0.11650,0.04492
50,0.002,0.0002,0.0001,1,cuda:3,0.86408,1.19311
50,0.002,0.0002,0.0001,1,cuda:3,0.55340,0.39511
50,0.002,0.0002,0.0001,1,cuda:3,0.08738,0.07223
50,0.002,0.0002,0.0001,2,cuda:0,0.93204,1.17568
50,0.002,0.0002,0.0001,2,cuda:0,0.60194,0.40729
50,0.002,0.0002,0.0001,2,cuda:0,0.09709,0.03342
50,0.002,0.0002,0.0001,3,cuda:1,0.96117,1.30584
50,0.002,0.0002,0.0001,3,cuda:1,0.51456,0.35720
50,0.002,0.0002,0.0001,3,cuda:1,0.10680,0.03202
50,0.002,0.0002,0.0001,4,cuda:2,0.91262,1.24844
50,0.002,0.0002,0.0001,4,cuda:2,0.55340,0.41750
50,0.002,0.0002,0.0001,4,cuda:2,0.18447,0.07097
50,0.002,0.0002,0.0001,5,cuda:3,0.88350,1.14029
50,0.002,0.0002,0.0001,5,cuda:3,0.43689,0.35552
50,0.002,0.0002,0.0001,5,cuda:3,0.06796,0.03116
50,0.002,0.0002,0.0001,6,cuda:0,0.98058,1.39824
50,0.002,0.0002,0.0001,6,cuda:0,0.53398,0.41493
50,0.002,0.0002,0.0001,6,cuda:0,0.14563,0.04715
50,0.002,0.0002,0.0001,7,cuda:1,0.85437,1.00127
50,0.002,0.0002,0.0001,7,cuda:1,0.38835,0.27761
50,0.002,0.0002,0.0001,7,cuda:1,0.08738,0.03359
50,0.002,0.0002,0.0001,8,cuda:2,0.92233,1.29122
50,0.002,0.0002,0.0001,8,cuda:2,0.62136,0.45386
50,0.002,0.0002,0.0001,8,cuda:2,0.13592,0.05843
50,0.002,0.001,0.01,0,cuda:0,0.95146,1.29916
50,0.002,0.001,0.01,0,cuda:0,0.53398,0.46211
50,0.002,0.001,0.01,0,cuda:0,0.21359,0.08902
50,0.002,0.0002,0.0001,9,cuda:3,0.94175,1.38821
50,0.002,0.0002,0.0001,9,cuda:3,0.53398,0.39733
50,0.002,0.0002,0.0001,9,cuda:3,0.05825,0.04307
50,0.002,0.001,0.01,1,cuda:1,0.91262,1.30942
50,0.002,0.001,0.01,1,cuda:1,0.38835,0.40692
50,0.002,0.001,0.01,1,cuda:1,0.08738,0.07518
50,0.002,0.001,0.01,2,cuda:2,0.95146,1.35923
50,0.002,0.001,0.01,2,cuda:2,0.59223,0.50051
50,0.002,0.001,0.01,2,cuda:2,0.14563,0.09869
50,0.002,0.001,0.01,3,cuda:3,0.96117,1.42659
50,0.002,0.001,0.01,3,cuda:3,0.63107,0.50214
50,0.002,0.001,0.01,3,cuda:3,0.16505,0.10360
50,0.002,0.001,0.01,4,cuda:0,0.86408,1.16852
50,0.002,0.001,0.01,4,cuda:0,0.46602,0.37791
50,0.002,0.001,0.01,4,cuda:0,0.08738,0.04230
50,0.002,0.001,0.01,5,cuda:1,0.86408,1.14757
50,0.002,0.001,0.01,5,cuda:1,0.52427,0.50090
50,0.002,0.001,0.01,5,cuda:1,0.06796,0.07490
50,0.002,0.001,0.01,6,cuda:2,0.95146,1.34719
50,0.002,0.001,0.01,6,cuda:2,0.54369,0.45135
50,0.002,0.001,0.01,6,cuda:2,0.22330,0.11732
50,0.002,0.001,0.01,7,cuda:3,0.85437,1.05756
50,0.002,0.001,0.01,7,cuda:3,0.52427,0.43456
50,0.002,0.001,0.01,7,cuda:3,0.09709,0.04018
50,0.002,0.001,0.01,8,cuda:0,0.94175,1.16045
50,0.002,0.001,0.01,8,cuda:0,0.58252,0.41967
50,0.002,0.001,0.01,8,cuda:0,0.15534,0.07842
50,0.002,0.001,0.002,0,cuda:2,0.94175,1.34105
50,0.002,0.001,0.002,0,cuda:2,0.57282,0.44506
50,0.002,0.001,0.002,0,cuda:2,0.17476,0.09498
50,0.002,0.001,0.01,9,cuda:1,0.94175,1.30192
50,0.002,0.001,0.01,9,cuda:1,0.53398,0.45136
50,0.002,0.001,0.01,9,cuda:1,0.08738,0.06544
50,0.002,0.001,0.002,1,cuda:3,0.90291,1.44861
50,0.002,0.001,0.002,1,cuda:3,0.58252,0.47824
50,0.002,0.001,0.002,1,cuda:3,0.07767,0.05040
50,0.002,0.001,0.002,2,cuda:0,0.95146,1.19299
50,0.002,0.001,0.002,2,cuda:0,0.47573,0.38887
50,0.002,0.001,0.002,2,cuda:0,0.06796,0.04450
50,0.002,0.001,0.002,4,cuda:2,0.90291,1.25014
50,0.002,0.001,0.002,4,cuda:2,0.43689,0.42478
50,0.002,0.001,0.002,4,cuda:2,0.06796,0.05400
50,0.002,0.001,0.002,3,cuda:1,0.95146,1.29708
50,0.002,0.001,0.002,3,cuda:1,0.53398,0.49005
50,0.002,0.001,0.002,3,cuda:1,0.14563,0.06017
50,0.002,0.001,0.002,5,cuda:3,0.86408,1.06186
50,0.002,0.001,0.002,5,cuda:3,0.55340,0.48885
50,0.002,0.001,0.002,5,cuda:3,0.11650,0.07551
50,0.002,0.001,0.002,6,cuda:0,0.99029,1.33549
50,0.002,0.001,0.002,6,cuda:0,0.47573,0.42156
50,0.002,0.001,0.002,6,cuda:0,0.06796,0.07754
50,0.002,0.001,0.002,7,cuda:1,0.78641,0.96026
50,0.002,0.001,0.002,7,cuda:1,0.43689,0.32352
50,0.002,0.001,0.002,7,cuda:1,0.11650,0.03852
50,0.002,0.001,0.002,8,cuda:2,0.93204,1.42965
50,0.002,0.001,0.002,8,cuda:2,0.65049,0.53638
50,0.002,0.001,0.002,8,cuda:2,0.08738,0.07188
50,0.002,0.001,0.002,9,cuda:3,0.92233,1.35521
50,0.002,0.001,0.002,9,cuda:3,0.57282,0.50782
50,0.002,0.001,0.002,9,cuda:3,0.08738,0.05256
50,0.002,0.001,0.001,0,cuda:0,0.92233,1.29667
50,0.002,0.001,0.001,0,cuda:0,0.60194,0.49874
50,0.002,0.001,0.001,0,cuda:0,0.13592,0.07017
50,0.002,0.001,0.001,2,cuda:2,0.92233,1.14173
50,0.002,0.001,0.001,2,cuda:2,0.47573,0.33672
50,0.002,0.001,0.001,2,cuda:2,0.16505,0.07894
50,0.002,0.001,0.001,1,cuda:1,0.92233,1.36245
50,0.002,0.001,0.001,1,cuda:1,0.56311,0.49091
50,0.002,0.001,0.001,1,cuda:1,0.14563,0.09939
50,0.002,0.001,0.001,3,cuda:3,0.97087,1.36492
50,0.002,0.001,0.001,3,cuda:3,0.48544,0.36563
50,0.002,0.001,0.001,3,cuda:3,0.11650,0.04622
50,0.002,0.001,0.001,4,cuda:0,0.88350,1.16408
50,0.002,0.001,0.001,4,cuda:0,0.41748,0.36632
50,0.002,0.001,0.001,4,cuda:0,0.08738,0.05546
50,0.002,0.001,0.001,5,cuda:1,0.82524,0.95311
50,0.002,0.001,0.001,5,cuda:1,0.51456,0.37031
50,0.002,0.001,0.001,5,cuda:1,0.20388,0.07674
50,0.002,0.001,0.001,6,cuda:2,0.96117,1.33258
50,0.002,0.001,0.001,6,cuda:2,0.54369,0.34717
50,0.002,0.001,0.001,6,cuda:2,0.21359,0.06683
50,0.002,0.001,0.001,7,cuda:3,0.86408,1.03970
50,0.002,0.001,0.001,7,cuda:3,0.42718,0.29776
50,0.002,0.001,0.001,7,cuda:3,0.08738,0.05455
50,0.002,0.001,0.001,8,cuda:0,0.92233,1.27649
50,0.002,0.001,0.001,8,cuda:0,0.61165,0.45605
50,0.002,0.001,0.001,8,cuda:0,0.09709,0.03843
50,0.002,0.001,0.0001,0,cuda:2,0.97087,1.37620
50,0.002,0.001,0.0001,0,cuda:2,0.71845,0.47393
50,0.002,0.001,0.0001,0,cuda:2,0.12621,0.05477
50,0.002,0.001,0.001,9,cuda:1,0.95146,1.30959
50,0.002,0.001,0.001,9,cuda:1,0.50485,0.46761
50,0.002,0.001,0.001,9,cuda:1,0.13592,0.09941
50,0.002,0.001,0.0001,1,cuda:3,0.91262,1.18909
50,0.002,0.001,0.0001,1,cuda:3,0.57282,0.46573
50,0.002,0.001,0.0001,1,cuda:3,0.09709,0.04729
50,0.002,0.001,0.0001,2,cuda:0,0.90291,1.15782
50,0.002,0.001,0.0001,2,cuda:0,0.55340,0.39439
50,0.002,0.001,0.0001,2,cuda:0,0.18447,0.08309
50,0.002,0.001,0.0001,3,cuda:1,0.95146,1.28767
50,0.002,0.001,0.0001,3,cuda:1,0.42718,0.30473
50,0.002,0.001,0.0001,3,cuda:1,0.08738,0.02712
50,0.002,0.001,0.0001,4,cuda:2,0.90291,1.21036
50,0.002,0.001,0.0001,4,cuda:2,0.49515,0.37516
50,0.002,0.001,0.0001,4,cuda:2,0.16505,0.05860
50,0.002,0.001,0.0001,5,cuda:3,0.92233,1.11826
50,0.002,0.001,0.0001,5,cuda:3,0.53398,0.36185
50,0.002,0.001,0.0001,5,cuda:3,0.12621,0.05495
50,0.002,0.001,0.0001,6,cuda:0,0.97087,1.39801
50,0.002,0.001,0.0001,6,cuda:0,0.53398,0.40243
50,0.002,0.001,0.0001,6,cuda:0,0.17476,0.06909
50,0.002,0.001,0.0001,7,cuda:1,0.90291,0.99560
50,0.002,0.001,0.0001,7,cuda:1,0.44660,0.29044
50,0.002,0.001,0.0001,7,cuda:1,0.08738,0.03200
50,0.002,0.001,0.0001,8,cuda:2,0.92233,1.23382
50,0.002,0.001,0.0001,8,cuda:2,0.55340,0.46166
50,0.002,0.001,0.0001,8,cuda:2,0.08738,0.04921
50,0.01,0.0001,0.01,0,cuda:0,0.94175,1.72938
50,0.01,0.0001,0.01,0,cuda:0,0.49515,0.43008
50,0.01,0.0001,0.01,0,cuda:0,0.06796,0.03803
50,0.002,0.001,0.0001,9,cuda:3,0.94175,1.39342
50,0.002,0.001,0.0001,9,cuda:3,0.56311,0.43188
50,0.002,0.001,0.0001,9,cuda:3,0.10680,0.04905
50,0.01,0.0001,0.01,2,cuda:2,0.87379,1.45757
50,0.01,0.0001,0.01,2,cuda:2,0.54369,0.49271
50,0.01,0.0001,0.01,2,cuda:2,0.17476,0.10400
50,0.01,0.0001,0.01,1,cuda:1,0.87379,1.35349
50,0.01,0.0001,0.01,1,cuda:1,0.58252,0.53990
50,0.01,0.0001,0.01,1,cuda:1,0.09709,0.10047
50,0.01,0.0001,0.01,3,cuda:3,0.97087,1.65224
50,0.01,0.0001,0.01,3,cuda:3,0.52427,0.42180
50,0.01,0.0001,0.01,3,cuda:3,0.10680,0.06605
50,0.01,0.0001,0.01,4,cuda:0,0.91262,1.60503
50,0.01,0.0001,0.01,4,cuda:0,0.52427,0.50299
50,0.01,0.0001,0.01,4,cuda:0,0.05825,0.04167
50,0.01,0.0001,0.01,6,cuda:2,0.94175,1.58787
50,0.01,0.0001,0.01,6,cuda:2,0.58252,0.44904
50,0.01,0.0001,0.01,6,cuda:2,0.14563,0.07089
50,0.01,0.0001,0.01,5,cuda:1,0.90291,1.54188
50,0.01,0.0001,0.01,5,cuda:1,0.54369,0.47624
50,0.01,0.0001,0.01,5,cuda:1,0.19417,0.09034
50,0.01,0.0001,0.01,7,cuda:3,0.85437,1.29953
50,0.01,0.0001,0.01,7,cuda:3,0.48544,0.42662
50,0.01,0.0001,0.01,7,cuda:3,0.04854,0.04667
50,0.01,0.0001,0.01,8,cuda:0,0.91262,1.50856
50,0.01,0.0001,0.01,8,cuda:0,0.52427,0.40968
50,0.01,0.0001,0.01,8,cuda:0,0.10680,0.06653
50,0.01,0.0001,0.01,9,cuda:1,0.91262,1.52228
50,0.01,0.0001,0.01,9,cuda:1,0.64078,0.52666
50,0.01,0.0001,0.01,9,cuda:1,0.11650,0.05535
50,0.01,0.0001,0.002,0,cuda:2,0.95146,1.62793
50,0.01,0.0001,0.002,0,cuda:2,0.54369,0.46414
50,0.01,0.0001,0.002,0,cuda:2,0.08738,0.06299
50,0.01,0.0001,0.002,1,cuda:3,0.94175,1.39745
50,0.01,0.0001,0.002,1,cuda:3,0.47573,0.43393
50,0.01,0.0001,0.002,1,cuda:3,0.07767,0.05695
50,0.01,0.0001,0.002,2,cuda:0,0.94175,1.62954
50,0.01,0.0001,0.002,2,cuda:0,0.51456,0.41591
50,0.01,0.0001,0.002,2,cuda:0,0.19417,0.07213
50,0.01,0.0001,0.002,3,cuda:1,0.96117,1.47480
50,0.01,0.0001,0.002,3,cuda:1,0.54369,0.42888
50,0.01,0.0001,0.002,3,cuda:1,0.09709,0.06272
50,0.01,0.0001,0.002,5,cuda:3,0.92233,1.68799
50,0.01,0.0001,0.002,5,cuda:3,0.50485,0.42288
50,0.01,0.0001,0.002,5,cuda:3,0.08738,0.05198
50,0.01,0.0001,0.002,4,cuda:2,0.88350,1.39345
50,0.01,0.0001,0.002,4,cuda:2,0.53398,0.48295
50,0.01,0.0001,0.002,4,cuda:2,0.10680,0.04487
50,0.01,0.0001,0.002,6,cuda:0,0.95146,1.40955
50,0.01,0.0001,0.002,6,cuda:0,0.61165,0.56819
50,0.01,0.0001,0.002,6,cuda:0,0.12621,0.06697
50,0.01,0.0001,0.002,7,cuda:1,0.80583,1.17089
50,0.01,0.0001,0.002,7,cuda:1,0.51456,0.43520
50,0.01,0.0001,0.002,7,cuda:1,0.06796,0.05804
50,0.01,0.0001,0.002,8,cuda:2,0.95146,1.62437
50,0.01,0.0001,0.002,8,cuda:2,0.59223,0.44127
50,0.01,0.0001,0.002,8,cuda:2,0.20388,0.07754
50,0.01,0.0001,0.002,9,cuda:3,0.94175,1.65542
50,0.01,0.0001,0.002,9,cuda:3,0.50485,0.29473
50,0.01,0.0001,0.002,9,cuda:3,0.11650,0.03732
50,0.01,0.0001,0.001,0,cuda:0,0.96117,1.86108
50,0.01,0.0001,0.001,0,cuda:0,0.57282,0.56463
50,0.01,0.0001,0.001,0,cuda:0,0.06796,0.04578
50,0.01,0.0001,0.001,3,cuda:3,0.98058,1.37785
50,0.01,0.0001,0.001,3,cuda:3,0.55340,0.36693
50,0.01,0.0001,0.001,3,cuda:3,0.20388,0.06133
50,0.01,0.0001,0.001,4,cuda:0,0.92233,1.53103
50,0.01,0.0001,0.001,4,cuda:0,0.61165,0.48145
50,0.01,0.0001,0.001,4,cuda:0,0.05825,0.02933
50,0.01,0.0001,0.001,1,cuda:1,0.93204,1.60595
50,0.01,0.0001,0.001,1,cuda:1,0.48544,0.42567
50,0.01,0.0001,0.001,1,cuda:1,0.06796,0.03631
50,0.01,0.0001,0.001,2,cuda:2,0.91262,1.50274
50,0.01,0.0001,0.001,2,cuda:2,0.57282,0.49120
50,0.01,0.0001,0.001,2,cuda:2,0.12621,0.07312
50,0.01,0.0001,0.001,5,cuda:1,0.85437,1.46132
50,0.01,0.0001,0.001,5,cuda:1,0.47573,0.42329
50,0.01,0.0001,0.001,5,cuda:1,0.08738,0.06469
50,0.01,0.0001,0.001,6,cuda:2,1.00000,1.63791
50,0.01,0.0001,0.001,6,cuda:2,0.61165,0.47339
50,0.01,0.0001,0.001,6,cuda:2,0.11650,0.07056
50,0.01,0.0001,0.001,7,cuda:3,0.87379,1.14795
50,0.01,0.0001,0.001,7,cuda:3,0.44660,0.37553
50,0.01,0.0001,0.001,7,cuda:3,0.11650,0.06801
50,0.01,0.0001,0.001,8,cuda:0,0.96117,1.67852
50,0.01,0.0001,0.001,8,cuda:0,0.58252,0.42909
50,0.01,0.0001,0.001,8,cuda:0,0.09709,0.03175
50,0.01,0.0001,0.001,9,cuda:1,0.93204,1.63257
50,0.01,0.0001,0.001,9,cuda:1,0.57282,0.42699
50,0.01,0.0001,0.001,9,cuda:1,0.16505,0.05963
50,0.01,0.0001,0.0001,0,cuda:2,0.97087,1.85280
50,0.01,0.0001,0.0001,0,cuda:2,0.60194,0.51128
50,0.01,0.0001,0.0001,0,cuda:2,0.07767,0.02779
50,0.01,0.0001,0.0001,1,cuda:3,0.92233,1.42105
50,0.01,0.0001,0.0001,1,cuda:3,0.54369,0.44496
50,0.01,0.0001,0.0001,1,cuda:3,0.11650,0.06221
50,0.01,0.0001,0.0001,2,cuda:0,0.92233,1.54800
50,0.01,0.0001,0.0001,2,cuda:0,0.56311,0.48097
50,0.01,0.0001,0.0001,2,cuda:0,0.09709,0.05148
50,0.01,0.0001,0.0001,3,cuda:1,0.98058,1.48513
50,0.01,0.0001,0.0001,3,cuda:1,0.65049,0.47313
50,0.01,0.0001,0.0001,3,cuda:1,0.10680,0.04900
50,0.01,0.0001,0.0001,4,cuda:2,0.92233,1.46382
50,0.01,0.0001,0.0001,4,cuda:2,0.60194,0.53051
50,0.01,0.0001,0.0001,4,cuda:2,0.11650,0.03723
50,0.01,0.0001,0.0001,5,cuda:3,0.86408,1.28409
50,0.01,0.0001,0.0001,5,cuda:3,0.46602,0.34824
50,0.01,0.0001,0.0001,5,cuda:3,0.10680,0.04588
50,0.01,0.0001,0.0001,6,cuda:0,0.94175,1.50054
50,0.01,0.0001,0.0001,6,cuda:0,0.56311,0.42115
