add_remove_every_n_epoch,proto_split_density_threshold,proto_remove_density_threshold,repulsion_loss_margin,seed,device,cov_value,PINAW_value
50,0.001,0.001,0.002,6,cuda:0,0.51385,0.23141
50,0.001,0.001,0.002,6,cuda:0,0.11385,0.03853
50,0.001,0.001,0.002,8,cuda:2,0.91077,0.57709
50,0.001,0.001,0.002,8,cuda:2,0.52462,0.13246
50,0.001,0.001,0.002,8,cuda:2,0.11846,0.04394
50,0.001,0.001,0.001,1,cuda:1,0.88308,0.51833
50,0.001,0.001,0.001,1,cuda:1,0.44154,0.08639
50,0.001,0.001,0.001,1,cuda:1,0.08769,0.02011
50,0.001,0.001,0.002,9,cuda:3,0.92615,0.64972
50,0.001,0.001,0.002,9,cuda:3,0.55385,0.10610
50,0.001,0.001,0.002,9,cuda:3,0.10923,0.02102
50,0.001,0.001,0.001,0,cuda:0,0.92000,0.59279
50,0.001,0.001,0.001,0,cuda:0,0.53538,0.19624
50,0.001,0.001,0.001,0,cuda:0,0.12308,0.04093
50,0.001,0.001,0.001,3,cuda:3,0.89231,0.72735
50,0.001,0.001,0.001,3,cuda:3,0.46462,0.16648
50,0.001,0.001,0.001,3,cuda:3,0.07077,0.01311
50,0.001,0.001,0.001,2,cuda:2,0.90462,0.62975
50,0.001,0.001,0.001,2,cuda:2,0.52615,0.18207
50,0.001,0.001,0.001,2,cuda:2,0.14000,0.03986
50,0.001,0.001,0.001,4,cuda:0,0.90000,0.73605
50,0.001,0.001,0.001,4,cuda:0,0.49077,0.19434
50,0.001,0.001,0.001,4,cuda:0,0.10154,0.01785
50,0.001,0.001,0.001,5,cuda:1,0.90154,0.65517
50,0.001,0.001,0.001,5,cuda:1,0.53538,0.21396
50,0.001,0.001,0.001,5,cuda:1,0.12000,0.01691
50,0.001,0.001,0.001,6,cuda:2,0.88923,0.82558
50,0.001,0.001,0.001,6,cuda:2,0.51692,0.17165
50,0.001,0.001,0.001,6,cuda:2,0.10154,0.00883
50,0.001,0.001,0.001,7,cuda:3,0.88462,0.67075
50,0.001,0.001,0.001,7,cuda:3,0.44154,0.15566
50,0.001,0.001,0.001,7,cuda:3,0.12154,0.01602
50,0.001,0.001,0.001,8,cuda:0,0.90769,0.46711
50,0.001,0.001,0.001,8,cuda:0,0.51692,0.09853
50,0.001,0.001,0.001,8,cuda:0,0.12615,0.01860
50,0.001,0.001,0.001,9,cuda:1,0.93077,0.70858
50,0.001,0.001,0.001,9,cuda:1,0.55077,0.11838
50,0.001,0.001,0.001,9,cuda:1,0.10615,0.01956
50,0.001,0.001,0.0001,0,cuda:2,0.92154,0.58158
50,0.001,0.001,0.0001,0,cuda:2,0.49385,0.13429
50,0.001,0.001,0.0001,0,cuda:2,0.09692,0.04203
50,0.001,0.001,0.0001,1,cuda:3,0.87385,0.31723
50,0.001,0.001,0.0001,1,cuda:3,0.43385,0.06748
50,0.001,0.001,0.0001,1,cuda:3,0.08769,0.01956
50,0.001,0.001,0.0001,2,cuda:0,0.90615,0.68271
50,0.001,0.001,0.0001,2,cuda:0,0.51538,0.16613
50,0.001,0.001,0.0001,2,cuda:0,0.12154,0.01504
50,0.001,0.001,0.0001,3,cuda:1,0.90000,0.70855
50,0.001,0.001,0.0001,3,cuda:1,0.46462,0.16337
50,0.001,0.001,0.0001,3,cuda:1,0.11385,0.01912
50,0.001,0.001,0.0001,4,cuda:2,0.89231,0.70625
50,0.001,0.001,0.0001,4,cuda:2,0.50308,0.18433
50,0.001,0.001,0.0001,4,cuda:2,0.08615,0.01289
50,0.001,0.001,0.0001,5,cuda:3,0.90000,0.66511
50,0.001,0.001,0.0001,5,cuda:3,0.53385,0.21025
50,0.001,0.001,0.0001,5,cuda:3,0.12923,0.01768
50,0.001,0.001,0.0001,6,cuda:0,0.88923,0.84865
50,0.001,0.001,0.0001,6,cuda:0,0.51385,0.20087
50,0.001,0.001,0.0001,6,cuda:0,0.08923,0.01955
50,0.001,0.001,0.0001,7,cuda:1,0.88308,0.61610
50,0.001,0.001,0.0001,7,cuda:1,0.44615,0.16779
50,0.001,0.001,0.0001,7,cuda:1,0.12154,0.01617
50,0.001,0.001,0.0001,8,cuda:2,0.91385,0.48044
50,0.001,0.001,0.0001,8,cuda:2,0.53077,0.09737
50,0.001,0.001,0.0001,8,cuda:2,0.09385,0.01236
50,0.001,0.001,0.0001,9,cuda:3,0.93385,0.69350
50,0.001,0.001,0.0001,9,cuda:3,0.54769,0.13534
50,0.001,0.001,0.0001,9,cuda:3,0.11385,0.01869
50,0.002,0.0001,0.01,1,cuda:1,0.88923,0.90164
