add_remove_every_n_epoch,proto_split_density_threshold,proto_remove_density_threshold,repulsion_loss_margin,seed,device,cov_value,PINAW_value
50,0.001,0.0001,0.002,0,cuda:2,0.53042,0.40707
50,0.001,0.0001,0.002,0,cuda:2,0.11914,0.01240
50,0.001,0.0001,0.002,1,cuda:3,0.89417,2.77696
50,0.001,0.0001,0.002,1,cuda:3,0.49240,0.40442
50,0.001,0.0001,0.002,1,cuda:3,0.09125,0.01324
50,0.001,0.0001,0.01,9,cuda:1,0.90304,2.41719
50,0.001,0.0001,0.01,9,cuda:1,0.47275,0.42176
50,0.001,0.0001,0.01,9,cuda:1,0.10330,0.05854
50,0.001,0.0001,0.002,2,cuda:0,0.90811,2.30716
50,0.001,0.0001,0.002,2,cuda:0,0.50507,0.35775
50,0.001,0.0001,0.002,2,cuda:0,0.10266,0.01231
50,0.001,0.0001,0.002,4,cuda:2,0.88910,2.28956
50,0.001,0.0001,0.002,4,cuda:2,0.50824,0.33864
50,0.001,0.0001,0.002,4,cuda:2,0.10076,0.01205
50,0.001,0.0001,0.002,5,cuda:3,0.90558,1.99684
50,0.001,0.0001,0.002,5,cuda:3,0.52408,0.40610
50,0.001,0.0001,0.002,5,cuda:3,0.10963,0.01491
50,0.001,0.0001,0.001,0,cuda:0,0.91445,2.49327
50,0.001,0.0001,0.001,0,cuda:0,0.53042,0.40707
50,0.001,0.0001,0.001,0,cuda:0,0.11914,0.01240
50,0.001,0.0001,0.002,6,cuda:0,0.91888,2.40682
50,0.001,0.0001,0.002,6,cuda:0,0.50380,0.34076
50,0.001,0.0001,0.002,6,cuda:0,0.08302,0.01902
50,0.001,0.0001,0.002,9,cuda:3,0.89861,2.72412
50,0.001,0.0001,0.002,9,cuda:3,0.47212,0.33264
50,0.001,0.0001,0.002,9,cuda:3,0.10837,0.01237
50,0.001,0.0001,0.002,7,cuda:1,0.89797,2.34300
50,0.001,0.0001,0.002,7,cuda:1,0.47909,0.34132
50,0.001,0.0001,0.002,7,cuda:1,0.09506,0.01120
50,0.001,0.0001,0.002,8,cuda:2,0.90431,1.43772
50,0.001,0.0001,0.002,8,cuda:2,0.50697,0.23894
50,0.001,0.0001,0.002,8,cuda:2,0.10583,0.03069
50,0.001,0.0001,0.001,1,cuda:1,0.89417,2.77696
50,0.001,0.0001,0.001,1,cuda:1,0.49240,0.40442
50,0.001,0.0001,0.001,1,cuda:1,0.09125,0.01324
50,0.001,0.0001,0.001,3,cuda:3,0.89227,2.48153
50,0.001,0.0001,0.001,3,cuda:3,0.47592,0.30334
50,0.001,0.0001,0.001,3,cuda:3,0.10076,0.01167
50,0.001,0.0001,0.001,2,cuda:2,0.90811,2.30716
50,0.001,0.0001,0.001,2,cuda:2,0.50507,0.35775
50,0.001,0.0001,0.001,2,cuda:2,0.10266,0.01231
50,0.001,0.0001,0.001,5,cuda:1,0.90558,1.99684
50,0.001,0.0001,0.001,5,cuda:1,0.52408,0.40610
50,0.001,0.0001,0.001,5,cuda:1,0.10963,0.01491
50,0.001,0.0001,0.001,4,cuda:0,0.88910,2.28956
50,0.001,0.0001,0.001,4,cuda:0,0.50824,0.33864
50,0.001,0.0001,0.001,4,cuda:0,0.10076,0.01205
50,0.001,0.0001,0.001,7,cuda:3,0.89797,2.34300
50,0.001,0.0001,0.001,7,cuda:3,0.47909,0.34132
50,0.001,0.0001,0.001,7,cuda:3,0.09506,0.01120
50,0.001,0.0001,0.001,6,cuda:2,0.91888,2.40682
50,0.001,0.0001,0.001,6,cuda:2,0.50380,0.34076
50,0.001,0.0001,0.001,6,cuda:2,0.08302,0.01902
50,0.001,0.0001,0.0001,0,cuda:2,0.91508,2.49663
50,0.001,0.0001,0.0001,0,cuda:2,0.52978,0.40781
50,0.001,0.0001,0.0001,0,cuda:2,0.11534,0.01366
50,0.001,0.0001,0.0001,1,cuda:3,0.89354,2.69756
50,0.001,0.0001,0.0001,1,cuda:3,0.49303,0.40873
50,0.001,0.0001,0.0001,1,cuda:3,0.09316,0.01365
50,0.001,0.0001,0.001,8,cuda:0,0.90368,1.46675
50,0.001,0.0001,0.001,8,cuda:0,0.51458,0.32985
50,0.001,0.0001,0.001,8,cuda:0,0.10583,0.02985
50,0.001,0.0001,0.001,9,cuda:1,0.89861,2.72412
50,0.001,0.0001,0.001,9,cuda:1,0.47212,0.33264
50,0.001,0.0001,0.001,9,cuda:1,0.10837,0.01237
50,0.001,0.0001,0.0001,2,cuda:0,0.91191,2.35993
50,0.001,0.0001,0.0001,2,cuda:0,0.50951,0.36319
50,0.001,0.0001,0.0001,2,cuda:0,0.10330,0.01260
50,0.001,0.0001,0.0001,4,cuda:2,0.88720,2.32742
50,0.001,0.0001,0.0001,4,cuda:2,0.50507,0.34721
50,0.001,0.0001,0.0001,4,cuda:2,0.10013,0.01310
50,0.001,0.0001,0.0001,3,cuda:1,0.89354,2.44605
50,0.001,0.0001,0.0001,3,cuda:1,0.47845,0.32138
50,0.001,0.0001,0.0001,3,cuda:1,0.09823,0.01209
50,0.001,0.0001,0.0001,6,cuda:0,0.91508,2.38223
50,0.001,0.0001,0.0001,6,cuda:0,0.50444,0.44726
50,0.001,0.0001,0.0001,6,cuda:0,0.07985,0.02584
50,0.001,0.0001,0.0001,5,cuda:3,0.89924,2.38099
50,0.001,0.0001,0.0001,5,cuda:3,0.48669,0.78162
50,0.001,0.0001,0.0001,5,cuda:3,0.11027,0.01587
50,0.001,0.0001,0.0001,9,cuda:3,0.89987,2.74870
50,0.001,0.0001,0.0001,9,cuda:3,0.47845,0.34093
50,0.001,0.0001,0.0001,9,cuda:3,0.10837,0.01232
50,0.001,0.0001,0.0001,7,cuda:1,0.88276,2.40093
50,0.001,0.0001,0.0001,7,cuda:1,0.48099,0.31744
50,0.001,0.0001,0.0001,7,cuda:1,0.09506,0.01231
50,0.001,0.0001,0.0001,8,cuda:2,0.90051,2.10883
50,0.001,0.0001,0.0001,8,cuda:2,0.50951,0.78979
50,0.001,0.0001,0.0001,8,cuda:2,0.12294,0.03762
50,0.001,0.0002,0.01,0,cuda:0,0.91255,1.72915
50,0.001,0.0002,0.01,0,cuda:0,0.52915,0.32863
50,0.001,0.0002,0.01,0,cuda:0,0.11597,0.03490
50,0.001,0.0002,0.01,3,cuda:3,0.90051,1.87230
50,0.001,0.0002,0.01,3,cuda:3,0.47782,0.29370
50,0.001,0.0002,0.01,3,cuda:3,0.10393,0.03562
50,0.001,0.0002,0.01,4,cuda:0,0.88086,2.03987
50,0.001,0.0002,0.01,4,cuda:0,0.50444,0.33473
50,0.001,0.0002,0.01,4,cuda:0,0.10266,0.03425
50,0.001,0.0002,0.01,1,cuda:1,0.89164,2.11713
50,0.001,0.0002,0.01,1,cuda:1,0.50380,0.36495
50,0.001,0.0002,0.01,1,cuda:1,0.09316,0.03859
50,0.001,0.0002,0.01,5,cuda:1,0.90748,1.79241
50,0.001,0.0002,0.01,5,cuda:1,0.52281,0.41455
50,0.001,0.0002,0.01,5,cuda:1,0.10900,0.03430
50,0.001,0.0002,0.01,2,cuda:2,0.91572,2.25646
50,0.001,0.0002,0.01,2,cuda:2,0.51331,0.22907
50,0.001,0.0002,0.01,2,cuda:2,0.11090,0.02757
50,0.001,0.0002,0.01,6,cuda:2,0.91445,2.66982
50,0.001,0.0002,0.01,6,cuda:2,0.48099,0.31069
50,0.001,0.0002,0.01,6,cuda:2,0.09506,0.03469
50,0.001,0.0002,0.01,7,cuda:3,0.89544,1.98501
50,0.001,0.0002,0.01,7,cuda:3,0.48226,0.31881
50,0.001,0.0002,0.01,7,cuda:3,0.09569,0.03657
50,0.001,0.0002,0.01,8,cuda:0,0.89354,2.39088
50,0.001,0.0002,0.01,8,cuda:0,0.49937,0.32446
50,0.001,0.0002,0.01,8,cuda:0,0.10266,0.04721
50,0.001,0.0002,0.002,0,cuda:2,0.91318,2.31717
50,0.001,0.0002,0.002,0,cuda:2,0.52281,0.28006
50,0.001,0.0002,0.002,0,cuda:2,0.12167,0.01290
50,0.001,0.0002,0.01,9,cuda:1,0.89670,2.27869
50,0.001,0.0002,0.01,9,cuda:1,0.47655,0.37907
50,0.001,0.0002,0.01,9,cuda:1,0.10963,0.05636
50,0.001,0.0002,0.002,3,cuda:1,0.89480,2.37258
50,0.001,0.0002,0.002,3,cuda:1,0.47655,0.24971
50,0.001,0.0002,0.002,3,cuda:1,0.10393,0.01220
50,0.001,0.0002,0.002,2,cuda:0,0.90938,2.20257
50,0.001,0.0002,0.002,2,cuda:0,0.53422,0.18706
50,0.001,0.0002,0.002,2,cuda:0,0.10393,0.00880
50,0.001,0.0002,0.002,1,cuda:3,0.89607,1.95921
50,0.001,0.0002,0.002,1,cuda:3,0.49937,0.32663
50,0.001,0.0002,0.002,1,cuda:3,0.10076,0.02948
50,0.001,0.0002,0.002,4,cuda:2,0.88593,2.53527
50,0.001,0.0002,0.002,4,cuda:2,0.50444,0.23635
50,0.001,0.0002,0.002,4,cuda:2,0.10076,0.01223
50,0.001,0.0002,0.002,5,cuda:3,0.90051,1.70474
50,0.001,0.0002,0.002,5,cuda:3,0.52345,0.36617
50,0.001,0.0002,0.002,5,cuda:3,0.11090,0.01615
50,0.001,0.0002,0.001,0,cuda:0,0.91318,2.31717
50,0.001,0.0002,0.001,0,cuda:0,0.52281,0.28006
50,0.001,0.0002,0.001,0,cuda:0,0.12167,0.01290
50,0.001,0.0002,0.002,6,cuda:0,0.92205,2.70605
50,0.001,0.0002,0.002,6,cuda:0,0.49176,0.27697
50,0.001,0.0002,0.002,6,cuda:0,0.08175,0.02116
50,0.001,0.0002,0.001,2,cuda:2,0.91572,2.22897
50,0.001,0.0002,0.001,2,cuda:2,0.53992,0.19775
50,0.001,0.0002,0.001,2,cuda:2,0.10646,0.00918
50,0.001,0.0002,0.002,8,cuda:2,0.89924,2.49528
50,0.001,0.0002,0.002,8,cuda:2,0.51204,0.29689
50,0.001,0.0002,0.002,8,cuda:2,0.10773,0.01036
50,0.001,0.0002,0.002,7,cuda:1,0.89290,2.28842
50,0.001,0.0002,0.002,7,cuda:1,0.49240,0.28844
50,0.001,0.0002,0.002,7,cuda:1,0.09379,0.01198
50,0.001,0.0002,0.001,1,cuda:1,0.89670,1.99734
50,0.001,0.0002,0.001,1,cuda:1,0.49810,0.32135
50,0.001,0.0002,0.001,1,cuda:1,0.10013,0.03039
50,0.001,0.0002,0.002,9,cuda:3,0.90051,2.70089
50,0.001,0.0002,0.002,9,cuda:3,0.48479,0.31866
50,0.001,0.0002,0.002,9,cuda:3,0.11153,0.01326
50,0.001,0.0002,0.001,3,cuda:3,0.89480,2.37258
50,0.001,0.0002,0.001,3,cuda:3,0.47655,0.24971
50,0.001,0.0002,0.001,3,cuda:3,0.10393,0.01220
50,0.001,0.0002,0.001,4,cuda:0,0.88593,2.53527
50,0.001,0.0002,0.001,4,cuda:0,0.50444,0.23635
50,0.001,0.0002,0.001,4,cuda:0,0.10076,0.01223
50,0.001,0.0002,0.001,8,cuda:0,0.89924,2.49528
50,0.001,0.0002,0.001,8,cuda:0,0.51204,0.29689
50,0.001,0.0002,0.001,8,cuda:0,0.10773,0.01036
50,0.001,0.0002,0.001,5,cuda:1,0.90051,1.70474
50,0.001,0.0002,0.001,5,cuda:1,0.52345,0.36617
50,0.001,0.0002,0.001,5,cuda:1,0.11090,0.01615
50,0.001,0.0002,0.0001,0,cuda:2,0.91318,2.31717
50,0.001,0.0002,0.0001,0,cuda:2,0.52281,0.28006
50,0.001,0.0002,0.0001,0,cuda:2,0.12167,0.01290
50,0.001,0.0002,0.001,7,cuda:3,0.89290,2.28842
50,0.001,0.0002,0.001,7,cuda:3,0.49240,0.28844
50,0.001,0.0002,0.001,7,cuda:3,0.09379,0.01198
50,0.001,0.0002,0.001,9,cuda:1,0.90051,2.70089
50,0.001,0.0002,0.001,9,cuda:1,0.48479,0.31866
50,0.001,0.0002,0.001,9,cuda:1,0.11153,0.01326
50,0.001,0.0002,0.001,6,cuda:2,0.92205,2.70605
50,0.001,0.0002,0.001,6,cuda:2,0.49176,0.27697
50,0.001,0.0002,0.001,6,cuda:2,0.08175,0.02116
50,0.001,0.0002,0.0001,1,cuda:3,0.89100,2.42943
50,0.001,0.0002,0.0001,1,cuda:3,0.50063,0.32906
50,0.001,0.0002,0.0001,1,cuda:3,0.10013,0.02853
50,0.001,0.0002,0.0001,2,cuda:0,0.90811,2.22698
50,0.001,0.0002,0.0001,2,cuda:0,0.52598,0.17610
50,0.001,0.0002,0.0001,2,cuda:0,0.11914,0.00865
50,0.001,0.0002,0.0001,5,cuda:3,0.91128,2.17131
50,0.001,0.0002,0.0001,5,cuda:3,0.52281,0.36658
50,0.001,0.0002,0.0001,5,cuda:3,0.10963,0.01300
50,0.001,0.0002,0.0001,7,cuda:1,0.89670,2.31522
50,0.001,0.0002,0.0001,7,cuda:1,0.47972,0.28086
50,0.001,0.0002,0.0001,7,cuda:1,0.09886,0.01237
50,0.001,0.0002,0.0001,8,cuda:2,0.89480,2.41278
50,0.001,0.0002,0.0001,8,cuda:2,0.50570,0.20404
50,0.001,0.0002,0.0001,8,cuda:2,0.10456,0.00918
50,0.001,0.0002,0.0001,4,cuda:2,0.88910,2.50201
50,0.001,0.0002,0.0001,4,cuda:2,0.50000,0.27808
50,0.001,0.0002,0.0001,4,cuda:2,0.10076,0.01381
50,0.001,0.0002,0.0001,3,cuda:1,0.89354,2.31725
50,0.001,0.0002,0.0001,3,cuda:1,0.47782,0.24338
50,0.001,0.0002,0.0001,3,cuda:1,0.10013,0.01114
50,0.001,0.0002,0.0001,6,cuda:0,0.92332,2.67721
50,0.001,0.0002,0.0001,6,cuda:0,0.49113,0.26424
50,0.001,0.0002,0.0001,6,cuda:0,0.08175,0.02131
50,0.001,0.0002,0.0001,9,cuda:3,0.89924,2.66897
50,0.001,0.0002,0.0001,9,cuda:3,0.48226,0.31654
50,0.001,0.0002,0.0001,9,cuda:3,0.11407,0.01183
50,0.001,0.001,0.01,4,cuda:0,0.87706,0.73468
50,0.001,0.001,0.01,4,cuda:0,0.48479,0.13411
50,0.001,0.001,0.01,4,cuda:0,0.10520,0.02723
50,0.001,0.001,0.01,0,cuda:0,0.91698,0.84350
50,0.001,0.001,0.01,0,cuda:0,0.51965,0.24147
50,0.001,0.001,0.01,0,cuda:0,0.11090,0.03354
50,0.001,0.001,0.01,2,cuda:2,0.90748,0.75916
50,0.001,0.001,0.01,2,cuda:2,0.50063,0.28496
50,0.001,0.001,0.01,2,cuda:2,0.09569,0.07819
50,0.001,0.001,0.01,1,cuda:1,0.90241,0.75711
50,0.001,0.001,0.01,1,cuda:1,0.50127,0.20351
50,0.001,0.001,0.01,1,cuda:1,0.09886,0.02910
50,0.001,0.001,0.01,3,cuda:3,0.90368,0.88852
50,0.001,0.001,0.01,3,cuda:3,0.49176,0.17723
50,0.001,0.001,0.01,3,cuda:3,0.10330,0.02640
50,0.001,0.001,0.01,6,cuda:2,0.91698,0.89763
50,0.001,0.001,0.01,6,cuda:2,0.51077,0.20932
50,0.001,0.001,0.01,6,cuda:2,0.09379,0.03201
50,0.001,0.001,0.01,5,cuda:1,0.90051,0.88462
50,0.001,0.001,0.01,5,cuda:1,0.52535,0.22505
50,0.001,0.001,0.01,5,cuda:1,0.11153,0.02914
50,0.001,0.001,0.01,7,cuda:3,0.88783,0.77315
50,0.001,0.001,0.01,7,cuda:3,0.48923,0.18651
50,0.001,0.001,0.01,7,cuda:3,0.09886,0.02699
50,0.001,0.001,0.002,5,cuda:3,0.90304,0.83690
50,0.001,0.001,0.002,5,cuda:3,0.52028,0.18011
50,0.001,0.001,0.002,5,cuda:3,0.11787,0.01041
50,0.001,0.001,0.01,9,cuda:1,0.89544,0.88866
50,0.001,0.001,0.01,9,cuda:1,0.47402,0.20184
50,0.001,0.001,0.01,9,cuda:1,0.11660,0.03405
50,0.001,0.001,0.002,2,cuda:0,0.90114,0.79708
50,0.001,0.001,0.002,2,cuda:0,0.52091,0.10834
50,0.001,0.001,0.002,2,cuda:0,0.10710,0.00759
50,0.001,0.001,0.01,8,cuda:0,0.90811,0.89641
50,0.001,0.001,0.01,8,cuda:0,0.49683,0.23588
50,0.001,0.001,0.01,8,cuda:0,0.09252,0.04188
50,0.001,0.001,0.002,0,cuda:2,0.91572,0.84785
50,0.001,0.001,0.002,0,cuda:2,0.54183,0.12832
50,0.001,0.001,0.002,0,cuda:2,0.11343,0.01158
50,0.001,0.001,0.002,1,cuda:3,0.90684,0.82772
50,0.001,0.001,0.002,1,cuda:3,0.49430,0.16598
50,0.001,0.001,0.002,1,cuda:3,0.09696,0.00991
50,0.001,0.001,0.002,4,cuda:2,0.87769,0.78473
50,0.001,0.001,0.002,4,cuda:2,0.50634,0.16732
50,0.001,0.001,0.002,4,cuda:2,0.09759,0.00947
50,0.001,0.001,0.002,3,cuda:1,0.89734,0.67653
50,0.001,0.001,0.002,3,cuda:1,0.49873,0.14781
50,0.001,0.001,0.002,3,cuda:1,0.09886,0.00942
50,0.001,0.001,0.001,0,cuda:0,0.91572,0.84785
50,0.001,0.001,0.001,0,cuda:0,0.54183,0.12832
50,0.001,0.001,0.001,0,cuda:0,0.11343,0.01158
50,0.001,0.001,0.002,9,cuda:3,0.90114,1.00782
50,0.001,0.001,0.002,9,cuda:3,0.46451,0.14210
50,0.001,0.001,0.002,9,cuda:3,0.11217,0.00969
50,0.001,0.001,0.002,6,cuda:0,0.92269,0.80228
50,0.001,0.001,0.002,6,cuda:0,0.49049,0.18475
50,0.001,0.001,0.002,6,cuda:0,0.08555,0.02336
50,0.001,0.001,0.002,8,cuda:2,0.90241,0.76947
50,0.001,0.001,0.002,8,cuda:2,0.49937,0.19043
50,0.001,0.001,0.002,8,cuda:2,0.10076,0.02410
50,0.001,0.001,0.001,3,cuda:3,0.89734,0.67653
50,0.001,0.001,0.001,3,cuda:3,0.49873,0.14781
50,0.001,0.001,0.001,3,cuda:3,0.09886,0.00942
50,0.001,0.001,0.001,2,cuda:2,0.90114,0.79708
50,0.001,0.001,0.001,2,cuda:2,0.52091,0.10834
50,0.001,0.001,0.001,2,cuda:2,0.10710,0.00759
50,0.001,0.001,0.001,1,cuda:1,0.90684,0.73721
50,0.001,0.001,0.001,1,cuda:1,0.50127,0.19769
50,0.001,0.001,0.001,1,cuda:1,0.09062,0.00948
50,0.001,0.001,0.002,7,cuda:1,0.88910,0.77557
50,0.001,0.001,0.002,7,cuda:1,0.50000,0.15333
50,0.001,0.001,0.002,7,cuda:1,0.09886,0.01028
50,0.001,0.001,0.001,4,cuda:0,0.87769,0.78473
50,0.001,0.001,0.001,4,cuda:0,0.50634,0.16732
50,0.001,0.001,0.001,4,cuda:0,0.09759,0.00947
50,0.001,0.001,0.001,6,cuda:2,0.92269,0.80228
50,0.001,0.001,0.001,6,cuda:2,0.49049,0.18475
50,0.001,0.001,0.001,6,cuda:2,0.08555,0.02336
50,0.001,0.001,0.001,7,cuda:3,0.88910,0.77557
50,0.001,0.001,0.001,7,cuda:3,0.50000,0.15333
50,0.001,0.001,0.001,7,cuda:3,0.09886,0.01028
50,0.001,0.001,0.001,9,cuda:1,0.90114,1.00782
50,0.001,0.001,0.001,9,cuda:1,0.46451,0.14210
50,0.001,0.001,0.001,9,cuda:1,0.11217,0.00969
50,0.001,0.001,0.001,5,cuda:1,0.90304,0.83690
50,0.001,0.001,0.001,5,cuda:1,0.52028,0.18011
50,0.001,0.001,0.001,5,cuda:1,0.11787,0.01041
50,0.001,0.001,0.001,8,cuda:0,0.90241,0.76947
50,0.001,0.001,0.001,8,cuda:0,0.49937,0.19043
50,0.001,0.001,0.001,8,cuda:0,0.10076,0.02410
50,0.001,0.001,0.0001,1,cuda:3,0.90684,0.73721
50,0.001,0.001,0.0001,1,cuda:3,0.50127,0.19769
50,0.001,0.001,0.0001,1,cuda:3,0.09062,0.00948
50,0.001,0.001,0.0001,0,cuda:2,0.91381,0.85000
50,0.001,0.001,0.0001,0,cuda:2,0.52978,0.25992
50,0.001,0.001,0.0001,0,cuda:2,0.11407,0.01136
50,0.001,0.001,0.0001,2,cuda:0,0.89987,0.86450
50,0.001,0.001,0.0001,2,cuda:0,0.49810,0.28887
50,0.001,0.001,0.0001,2,cuda:0,0.08112,0.05419
50,0.001,0.001,0.0001,4,cuda:2,0.87769,0.78473
50,0.001,0.001,0.0001,4,cuda:2,0.50634,0.16732
50,0.001,0.001,0.0001,4,cuda:2,0.09759,0.00947
50,0.001,0.001,0.0001,3,cuda:1,0.90114,0.88341
50,0.001,0.001,0.0001,3,cuda:1,0.50887,0.25310
50,0.001,0.001,0.0001,3,cuda:1,0.11217,0.06374
50,0.001,0.001,0.0001,7,cuda:1,0.88720,0.79970
50,0.001,0.001,0.0001,7,cuda:1,0.49556,0.15331
50,0.001,0.001,0.0001,7,cuda:1,0.09632,0.00928
50,0.001,0.001,0.0001,6,cuda:0,0.91762,0.84250
50,0.001,0.001,0.0001,6,cuda:0,0.49620,0.19323
50,0.001,0.001,0.0001,6,cuda:0,0.08492,0.02197
50,0.001,0.001,0.0001,8,cuda:2,0.89544,0.95231
50,0.001,0.001,0.0001,8,cuda:2,0.50317,0.19193
50,0.001,0.001,0.0001,8,cuda:2,0.10076,0.02253
50,0.001,0.001,0.0001,5,cuda:3,0.89734,0.87289
50,0.001,0.001,0.0001,5,cuda:3,0.48733,0.22139
50,0.001,0.001,0.0001,5,cuda:3,0.11090,0.01039
50,0.001,0.001,0.0001,9,cuda:3,0.89987,1.00875
50,0.001,0.001,0.0001,9,cuda:3,0.47148,0.14647
50,0.001,0.001,0.0001,9,cuda:3,0.11280,0.00955
50,0.002,0.0001,0.01,0,cuda:0,0.90748,2.37214
50,0.002,0.0001,0.01,0,cuda:0,0.51521,0.45269
50,0.002,0.0001,0.01,0,cuda:0,0.11724,0.04144
50,0.002,0.0001,0.01,4,cuda:0,0.87009,2.42144
50,0.002,0.0001,0.01,4,cuda:0,0.50697,0.55335
50,0.002,0.0001,0.01,4,cuda:0,0.09379,0.03690
50,0.002,0.0001,0.01,1,cuda:1,0.90748,2.66701
50,0.002,0.0001,0.01,1,cuda:1,0.50444,0.61439
50,0.002,0.0001,0.01,1,cuda:1,0.08745,0.03707
50,0.002,0.0001,0.01,2,cuda:2,0.91065,2.54053
50,0.002,0.0001,0.01,2,cuda:2,0.51838,0.53513
50,0.002,0.0001,0.01,2,cuda:2,0.10773,0.04837
50,0.002,0.0001,0.01,3,cuda:3,0.90241,2.92593
50,0.002,0.0001,0.01,3,cuda:3,0.48923,0.48456
50,0.002,0.0001,0.01,3,cuda:3,0.10520,0.03906
50,0.002,0.0001,0.01,5,cuda:1,0.90811,2.70814
50,0.002,0.0001,0.01,5,cuda:1,0.51521,0.57373
50,0.002,0.0001,0.01,5,cuda:1,0.11280,0.04600
50,0.002,0.0001,0.01,7,cuda:3,0.90114,2.75316
50,0.002,0.0001,0.01,7,cuda:3,0.52028,0.50369
50,0.002,0.0001,0.01,7,cuda:3,0.10139,0.04185
50,0.002,0.0001,0.01,6,cuda:2,0.91635,2.77551
50,0.002,0.0001,0.01,6,cuda:2,0.49556,0.48558
50,0.002,0.0001,0.01,6,cuda:2,0.09189,0.03352
50,0.002,0.0001,0.01,9,cuda:1,0.90431,2.76630
50,0.002,0.0001,0.01,9,cuda:1,0.49620,0.53785
50,0.002,0.0001,0.01,9,cuda:1,0.11280,0.04400
50,0.002,0.0001,0.01,8,cuda:0,0.89924,2.64391
50,0.002,0.0001,0.01,8,cuda:0,0.49366,0.50964
50,0.002,0.0001,0.01,8,cuda:0,0.09823,0.03698
50,0.002,0.0001,0.002,0,cuda:2,0.90241,2.75541
50,0.002,0.0001,0.002,0,cuda:2,0.51965,0.40213
50,0.002,0.0001,0.002,0,cuda:2,0.11280,0.01324
50,0.002,0.0001,0.002,5,cuda:3,0.90748,2.68467
50,0.002,0.0001,0.002,5,cuda:3,0.52852,0.56812
50,0.002,0.0001,0.002,5,cuda:3,0.11343,0.01699
50,0.002,0.0001,0.002,1,cuda:3,0.90684,2.57593
50,0.002,0.0001,0.002,1,cuda:3,0.51521,0.54246
50,0.002,0.0001,0.002,1,cuda:3,0.09506,0.01595
50,0.002,0.0001,0.002,2,cuda:0,0.91065,2.62723
50,0.002,0.0001,0.002,2,cuda:0,0.52535,0.46744
50,0.002,0.0001,0.002,2,cuda:0,0.10773,0.01573
50,0.002,0.0001,0.002,3,cuda:1,0.91762,2.80277
50,0.002,0.0001,0.002,3,cuda:1,0.48416,0.41950
50,0.002,0.0001,0.002,3,cuda:1,0.10456,0.01557
50,0.002,0.0001,0.002,4,cuda:2,0.87579,2.67534
50,0.002,0.0001,0.002,4,cuda:2,0.51267,0.53382
50,0.002,0.0001,0.002,4,cuda:2,0.09886,0.01418
50,0.002,0.0001,0.002,6,cuda:0,0.91888,2.81661
50,0.002,0.0001,0.002,6,cuda:0,0.49810,0.38519
50,0.002,0.0001,0.002,6,cuda:0,0.09316,0.01043
50,0.002,0.0001,0.001,0,cuda:0,0.90241,2.75541
50,0.002,0.0001,0.001,0,cuda:0,0.51965,0.40213
50,0.002,0.0001,0.001,0,cuda:0,0.11280,0.01324
50,0.002,0.0001,0.001,1,cuda:1,0.90684,2.57593
50,0.002,0.0001,0.001,1,cuda:1,0.51521,0.54246
50,0.002,0.0001,0.001,1,cuda:1,0.09506,0.01595
50,0.002,0.0001,0.002,8,cuda:2,0.89924,2.56415
50,0.002,0.0001,0.002,8,cuda:2,0.47212,0.43459
50,0.002,0.0001,0.002,8,cuda:2,0.10266,0.01568
50,0.002,0.0001,0.002,7,cuda:1,0.89417,2.66141
