add_remove_every_n_epoch,proto_split_density_threshold,proto_remove_density_threshold,repulsion_loss_margin,seed,device,cov_value,PINAW_value
50,0.002,0.0001,0.0001,9,cuda:3,0.11688,0.01246
50,0.002,0.0001,0.0001,6,cuda:0,0.90080,3.33463
50,0.002,0.0001,0.0001,6,cuda:0,0.49601,0.78596
50,0.002,0.0001,0.0001,6,cuda:0,0.09977,0.02014
50,0.002,0.0001,0.0001,8,cuda:2,0.90422,2.83276
50,0.002,0.0001,0.0001,8,cuda:2,0.50171,0.77780
50,0.002,0.0001,0.0001,8,cuda:2,0.10034,0.02847
50,0.002,0.0002,0.01,1,cuda:1,0.89795,3.12779
50,0.002,0.0002,0.01,1,cuda:1,0.46921,0.45307
50,0.002,0.0002,0.01,1,cuda:1,0.08723,0.04315
50,0.002,0.0002,0.01,0,cuda:0,0.90707,3.13099
50,0.002,0.0002,0.01,0,cuda:0,0.49487,0.95862
50,0.002,0.0002,0.01,0,cuda:0,0.11973,0.04902
50,0.002,0.0002,0.01,4,cuda:0,0.89396,3.37825
50,0.002,0.0002,0.01,4,cuda:0,0.49430,0.37326
50,0.002,0.0002,0.01,4,cuda:0,0.09464,0.03213
50,0.002,0.0002,0.01,5,cuda:1,0.90023,2.75328
50,0.002,0.0002,0.01,5,cuda:1,0.50570,0.75375
50,0.002,0.0002,0.01,5,cuda:1,0.09236,0.06262
50,0.002,0.0002,0.01,7,cuda:3,0.90308,3.43237
50,0.002,0.0002,0.01,7,cuda:3,0.50057,0.51159
50,0.002,0.0002,0.01,7,cuda:3,0.09521,0.05222
50,0.002,0.0002,0.01,3,cuda:3,0.90650,3.51563
50,0.002,0.0002,0.01,3,cuda:3,0.49715,0.72900
50,0.002,0.0002,0.01,3,cuda:3,0.12144,0.05377
50,0.002,0.0002,0.01,2,cuda:2,0.90080,3.49919
50,0.002,0.0002,0.01,2,cuda:2,0.49544,0.33364
50,0.002,0.0002,0.01,2,cuda:2,0.09179,0.03799
50,0.002,0.0002,0.01,6,cuda:2,0.90251,3.65335
50,0.002,0.0002,0.01,6,cuda:2,0.50114,1.00499
50,0.002,0.0002,0.01,6,cuda:2,0.10319,0.04788
50,0.002,0.0002,0.01,8,cuda:0,0.90764,3.29801
50,0.002,0.0002,0.01,8,cuda:0,0.50342,0.88024
50,0.002,0.0002,0.01,8,cuda:0,0.10262,0.05314
50,0.002,0.0002,0.01,9,cuda:1,0.90023,3.25784
50,0.002,0.0002,0.01,9,cuda:1,0.52338,0.46701
50,0.002,0.0002,0.01,9,cuda:1,0.11060,0.03577
50,0.002,0.0002,0.002,1,cuda:3,0.89738,3.08055
