add_remove_every_n_epoch,proto_split_density_threshold,proto_remove_density_threshold,repulsion_loss_margin,batch_size,epochs,seed,experiment_path,cov_value,PINAW_value
99999,0.001,0.0001,0.1,-1,300,1,Experiment Path: ./logs/MEPS_21/seed_1/voronoi/softlabelbased/20241028-112857,0.10217,0.08912
99999,0.001,0.0001,0.1,-1,300,2,Experiment Path: ./logs/MEPS_21/seed_2/voronoi/softlabelbased/20241028-112912,0.89591,1.15205
99999,0.001,0.0001,0.1,-1,300,2,Experiment Path: ./logs/MEPS_21/seed_2/voronoi/softlabelbased/20241028-112912,0.50639,0.37759
99999,0.001,0.0001,0.1,-1,300,2,Experiment Path: ./logs/MEPS_21/seed_2/voronoi/softlabelbased/20241028-112912,0.10089,0.09608
99999,0.001,0.0001,0.1,-1,300,3,Experiment Path: ./logs/MEPS_21/seed_3/voronoi/softlabelbased/20241028-112913,0.89017,1.01375
99999,0.001,0.0001,0.1,-1,300,3,Experiment Path: ./logs/MEPS_21/seed_3/voronoi/softlabelbased/20241028-112913,0.50830,0.32054
99999,0.001,0.0001,0.1,-1,300,3,Experiment Path: ./logs/MEPS_21/seed_3/voronoi/softlabelbased/20241028-112913,0.09387,0.08241
99999,0.001,0.0001,0.1,-1,300,4,Experiment Path: ./logs/MEPS_21/seed_4/voronoi/softlabelbased/20241028-112915,0.90677,1.15557
99999,0.001,0.0001,0.1,-1,300,4,Experiment Path: ./logs/MEPS_21/seed_4/voronoi/softlabelbased/20241028-112915,0.53959,0.36814
99999,0.001,0.0001,0.1,-1,300,4,Experiment Path: ./logs/MEPS_21/seed_4/voronoi/softlabelbased/20241028-112915,0.09515,0.09364
99999,0.001,0.0001,0.1,-1,300,5,Experiment Path: ./logs/MEPS_21/seed_5/voronoi/softlabelbased/20241028-112915,0.89591,0.97076
99999,0.001,0.0001,0.1,-1,300,5,Experiment Path: ./logs/MEPS_21/seed_5/voronoi/softlabelbased/20241028-112915,0.49681,0.32400
99999,0.001,0.0001,0.1,-1,300,5,Experiment Path: ./logs/MEPS_21/seed_5/voronoi/softlabelbased/20241028-112915,0.09451,0.09182
99999,0.001,0.0001,0.1,-1,300,6,Experiment Path: ./logs/MEPS_21/seed_6/voronoi/softlabelbased/20241028-112930,0.91060,1.06853
99999,0.001,0.0001,0.1,-1,300,6,Experiment Path: ./logs/MEPS_21/seed_6/voronoi/softlabelbased/20241028-112930,0.50639,0.31004
99999,0.001,0.0001,0.1,-1,300,6,Experiment Path: ./logs/MEPS_21/seed_6/voronoi/softlabelbased/20241028-112930,0.10536,0.08869
99999,0.001,0.0001,0.1,-1,300,7,Experiment Path: ./logs/MEPS_21/seed_7/voronoi/softlabelbased/20241028-112932,0.89591,1.09246
99999,0.001,0.0001,0.1,-1,300,7,Experiment Path: ./logs/MEPS_21/seed_7/voronoi/softlabelbased/20241028-112932,0.51596,0.34692
99999,0.001,0.0001,0.1,-1,300,7,Experiment Path: ./logs/MEPS_21/seed_7/voronoi/softlabelbased/20241028-112932,0.10217,0.09211
99999,0.001,0.0001,0.1,-1,300,8,Experiment Path: ./logs/MEPS_21/seed_8/voronoi/softlabelbased/20241028-112934,0.90230,1.05328
99999,0.001,0.0001,0.1,-1,300,8,Experiment Path: ./logs/MEPS_21/seed_8/voronoi/softlabelbased/20241028-112934,0.50000,0.33113
99999,0.001,0.0001,0.1,-1,300,8,Experiment Path: ./logs/MEPS_21/seed_8/voronoi/softlabelbased/20241028-112934,0.09068,0.07496
99999,0.001,0.0001,0.1,-1,300,9,Experiment Path: ./logs/MEPS_21/seed_9/voronoi/softlabelbased/20241028-112934,0.89847,0.89247
99999,0.001,0.0001,0.1,-1,300,9,Experiment Path: ./logs/MEPS_21/seed_9/voronoi/softlabelbased/20241028-112934,0.50192,0.30070
99999,0.001,0.0001,0.1,-1,300,9,Experiment Path: ./logs/MEPS_21/seed_9/voronoi/softlabelbased/20241028-112934,0.10600,0.07940
99999,0.001,0.0001,0.01,-1,150,0,Experiment Path: ./logs/MEPS_21/seed_0/voronoi/softlabelbased/20241028-112948,0.88506,0.90047
99999,0.001,0.0001,0.01,-1,150,0,Experiment Path: ./logs/MEPS_21/seed_0/voronoi/softlabelbased/20241028-112948,0.49298,0.43575
99999,0.001,0.0001,0.01,-1,150,0,Experiment Path: ./logs/MEPS_21/seed_0/voronoi/softlabelbased/20241028-112948,0.11877,0.11290
99999,0.001,0.0001,0.01,-1,150,1,Experiment Path: ./logs/MEPS_21/seed_1/voronoi/softlabelbased/20241028-112951,0.89464,0.98720
99999,0.001,0.0001,0.01,-1,150,1,Experiment Path: ./logs/MEPS_21/seed_1/voronoi/softlabelbased/20241028-112951,0.48978,0.46829
99999,0.001,0.0001,0.01,-1,150,1,Experiment Path: ./logs/MEPS_21/seed_1/voronoi/softlabelbased/20241028-112951,0.09579,0.10060
99999,0.001,0.0001,0.01,-1,150,3,Experiment Path: ./logs/MEPS_21/seed_3/voronoi/softlabelbased/20241028-112953,0.88442,0.88802
99999,0.001,0.0001,0.01,-1,150,3,Experiment Path: ./logs/MEPS_21/seed_3/voronoi/softlabelbased/20241028-112953,0.48851,0.41064
99999,0.001,0.0001,0.01,-1,150,3,Experiment Path: ./logs/MEPS_21/seed_3/voronoi/softlabelbased/20241028-112953,0.10345,0.09895
99999,0.001,0.0001,0.01,-1,150,2,Experiment Path: ./logs/MEPS_21/seed_2/voronoi/softlabelbased/20241028-112953,0.88570,1.11713
99999,0.001,0.0001,0.01,-1,150,2,Experiment Path: ./logs/MEPS_21/seed_2/voronoi/softlabelbased/20241028-112953,0.50000,0.52893
99999,0.001,0.0001,0.01,-1,150,2,Experiment Path: ./logs/MEPS_21/seed_2/voronoi/softlabelbased/20241028-112953,0.10856,0.12502
99999,0.001,0.0001,0.01,-1,150,4,Experiment Path: ./logs/MEPS_21/seed_4/voronoi/softlabelbased/20241028-113004,0.91443,1.04705
99999,0.001,0.0001,0.01,-1,150,4,Experiment Path: ./logs/MEPS_21/seed_4/voronoi/softlabelbased/20241028-113004,0.52810,0.48049
99999,0.001,0.0001,0.01,-1,150,4,Experiment Path: ./logs/MEPS_21/seed_4/voronoi/softlabelbased/20241028-113004,0.11877,0.12001
99999,0.001,0.0001,0.01,-1,150,5,Experiment Path: ./logs/MEPS_21/seed_5/voronoi/softlabelbased/20241028-113007,0.89017,0.84358
